t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
10.32 3585.89 10933.82 3587.90 10932.30 57.93 0.08 21.24 1094238.90 88.93 359818.53 10935 3580
10.36 3586.36 10933.56 3590.00 10932.82 57.93 0.08 21.24 1094238.90 88.93 359818.53 10936 3580
10.40 3586.94 10933.46 3588.10 10933.61 57.93 0.08 21.24 1094238.90 88.93 359818.53 10937 3580
10.44 3587.17 10933.47 3588.36 10933.18 57.93 0.08 21.24 1094238.90 88.93 359818.53 10928 3580
10.48 3587.40 10933.44 3588.57 10933.71 57.93 0.08 21.24 1094238.90 88.93 359818.53 10936 3580
10.52 3587.71 10933.40 3590.74 10931.72 57.93 0.08 21.24 1094238.90 88.93 359818.53 10927 3600
10.57 3588.17 10933.13 3588.50 10932.53 57.93 0.08 21.24 1094238.90 88.93 359818.53 10936 3560
10.61 3588.50 10933.00 3594.38 10932.27 57.93 0.08 21.24 1094238.90 88.93 359818.53 10934 3600
10.65 3589.54 10932.87 3593.45 10932.37 57.93 0.08 21.24 1094238.90 88.93 359818.53 10938 3580
10.69 3590.32 10932.75 3594.78 10931.86 57.93 0.08 21.24 1094238.90 88.93 359818.53 10924 3600
10.73 3591.18 10932.56 3595.46 10931.37 57.93 0.08 21.24 1094238.90 88.93 359818.53 10935 3560
10.77 3592.01 10932.37 3596.32 10931.95 57.93 0.08 21.24 1094238.90 88.93 359818.53 10933 3600
10.81 3592.84 10932.32 3597.02 10932.44 57.93 0.08 21.24 1094238.90 88.93 359818.53 10935 3600
10.85 3593.73 10932.32 3599.58 10932.02 57.93 0.08 21.24 1094238.90 88.93 359818.53 10925 3601
10.89 3594.62 10932.28 3595.66 10932.30 57.93 0.08 21.24 1094238.90 88.93 359818.53 10934 3560
10.94 3594.67 10932.25 3592.48 10931.57 57.93 0.08 21.24 1094238.90 88.93 359818.53 10928 3560
10.98 3594.32 10932.11 3593.71 10931.32 57.93 0.08 21.24 1094238.90 88.93 359818.53 10934 3580
11.02 3594.17 10931.96 3592.91 10931.27 57.93 0.08 21.24 1094238.90 88.93 359818.53 10932 3580
11.06 3594.01 10931.85 3594.45 10931.59 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3620
11.10 3594.04 10931.82 3593.31 10931.94 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3560
11.14 3593.96 10931.85 3594.47 10932.06 57.83 0.16 21.24 1094238.90 88.93 359818.53 10934 3580
11.18 3593.92 10931.88 3591.52 10931.93 57.83 0.16 21.24 1094238.90 88.93 359818.53 10929 3560
11.22 3593.46 10931.88 3591.22 10931.83 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3580
11.27 3593.03 10931.90 3590.89 10932.34 57.83 0.16 21.24 1094238.90 88.93 359818.53 10934 3580
11.31 3592.63 10931.98 3590.71 10932.26 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3580
11.35 3592.17 10932.04 3588.47 10932.50 57.83 0.16 21.24 1094238.90 88.93 359818.53 10934 3560
11.39 3591.50 10932.13 3588.66 10932.59 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3580
11.43 3590.98 10932.11 3588.82 10930.42 57.83 0.16 21.24 1094238.90 88.93 359818.53 10924 3580
11.47 3590.50 10931.83 3586.94 10930.99 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3560
11.51 3589.95 10931.68 3589.31 10931.18 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3580
11.55 3589.92 10931.59 3591.14 10931.34 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3580
11.59 3590.14 10931.51 3591.03 10930.58 57.83 0.16 21.24 1094238.90 88.93 359818.53 10924 3600
11.64 3590.19 10931.32 3588.73 10930.14 57.83 0.16 21.24 1094238.90 88.93 359818.53 10924 3560
11.68 3590.11 10931.07 3592.76 10929.49 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3600
11.72 3590.49 10930.79 3590.34 10929.86 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3580
11.76 3590.62 10930.58 3593.86 10929.06 57.83 0.16 21.24 1094238.90 88.93 359818.53 10920 3580
11.80 3591.10 10930.34 3591.23 10929.72 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3580
11.84 3591.01 10930.23 3588.89 10929.94 57.83 0.16 21.24 1094238.90 88.93 359818.53 10929 3560
11.88 3590.54 10930.16 3587.00 10929.44 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3560
11.92 3589.90 10930.04 3587.27 10929.73 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3560
11.96 3589.34 10930.00 3585.69 10930.17 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3560
12.00 3588.79 10930.04 3588.41 10930.33 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3600
12.05 3588.73 10930.03 3588.61 10929.10 57.83 0.16 21.24 1094238.90 88.93 359818.53 10922 3580
12.09 3588.71 10929.88 3588.67 10929.63 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3560
12.13 3588.63 10929.84 3587.02 10929.61 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3580
12.17 3588.44 10929.81 3589.48 10929.88 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3600
12.21 3588.64 10929.82 3589.48 10929.90 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3580
12.25 3588.79 10929.82 3589.48 10929.68 57.83 0.16 21.24 1094238.90 88.93 359818.53 10933 3580
12.29 3589.01 10929.75 3591.37 10928.54 57.83 0.16 21.24 1094238.90 88.93 359818.53 10918 3580
12.33 3589.51 10929.49 3592.90 10927.92 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3580
12.37 3590.20 10929.22 3594.24 10928.31 57.83 0.16 21.24 1094238.90 88.93 359818.53 10929 3581
12.42 3591.08 10929.07 3597.22 10928.74 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3600
12.46 3592.15 10929.01 3595.84 10928.68 57.83 0.16 21.24 1094238.90 88.93 359818.53 10927 3580
12.50 3592.87 10928.89 3596.63 10927.42 57.83 0.16 21.24 1094238.90 88.93 359818.53 10923 3600
12.54 3593.60 10928.64 3597.37 10927.90 57.83 0.16 21.24 1094238.90 88.93 359818.53 10929 3601
12.58 3594.39 10928.51 3599.56 10928.11 57.83 0.16 21.24 1094238.90 88.93 359818.53 10929 3580
12.62 3595.36 10928.43 3599.83 10928.03 57.83 0.16 21.24 1094238.90 88.93 359818.53 10931 3601
12.66 3596.18 10928.27 3599.76 10926.12 57.83 0.16 21.24 1094238.90 88.93 359818.53 10909 3580
12.70 3596.84 10927.90 3599.79 10926.68 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3581
12.74 3597.30 10927.69 3597.92 10926.93 57.83 0.16 21.24 1094238.90 88.93 359818.53 10928 3580
12.79 3597.52 10927.55 3600.31 10926.90 57.83 0.16 21.24 1094238.90 88.93 359818.53 10923 3601
12.83 3598.13 10927.44 3602.24 10927.29 57.83 0.16 21.24 1094238.90 88.93 359818.53 10928 3601
12.87 3598.87 10927.45 3602.00 10928.00 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3601
12.91 3599.53 10927.54 3603.61 10927.86 57.83 0.16 21.24 1094238.90 88.93 359818.53 10950 3601
12.95 3600.43 10927.63 3606.81 10928.47 57.83 0.16 21.24 1094238.90 88.93 359818.53 10932 3601
12.99 3601.73 10927.89 3609.49 10930.84 57.83 0.16 21.24 1094238.90 88.93 359818.53 10949 3602
13.03 3603.16 10928.38 3609.57 10929.60 57.83 0.16 21.24 1094238.90 88.93 359818.53 10930 3581
13.07 3604.54 10928.69 3613.73 10931.49 57.83 0.16 21.24 1094238.90 88.93 359818.53 10949 3622
13.12 3606.31 10929.19 3615.30 10931.12 59.82 0.17 21.24 1094238.90 88.93 359818.53 10931 3622
13.16 3608.19 10929.54 3620.17 10930.91 59.82 0.17 37.51 1093240.30 74.54 359037.22 10939 3622
13.20 3610.58 10929.73 3624.02 10929.56 59.82 0.17 37.51 1093240.30 74.54 359037.22 10920 3621
13.24 3612.93 10929.75 3621.34 10930.64 59.82 0.17 37.51 1093240.30 74.54 359037.22 10940 3581
13.28 3614.47 10929.84 3621.07 10929.04 59.82 0.17 37.51 1093240.30 74.54 359037.22 10917 3601
13.32 3615.51 10929.69 3617.07 10929.02 59.82 0.17 37.51 1093240.30 74.54 359037.22 10928 3600
13.36 3615.47 10929.46 3610.03 10926.66 59.82 0.17 37.51 1093240.30 74.54 359037.22 10918 3580
13.40 3614.10 10928.94 3602.22 10926.72 59.82 0.17 37.51 1093240.30 74.54 359037.22 10927 3559
13.44 3611.71 10928.50 3597.81 10926.10 59.82 0.17 37.51 1093240.30 74.54 359037.22 10923 3579
13.49 3608.97 10928.05 3594.03 10925.80 59.82 0.17 37.51 1093240.30 74.54 359037.22 10925 3559
13.53 3606.08 10927.62 3591.07 10925.55 59.82 0.17 37.51 1093240.30 74.54 359037.22 10924 3559
13.57 3603.11 10927.23 3586.77 10925.46 59.82 0.17 37.51 1093240.30 74.54 359037.22 10926 3559
13.61 3600.03 10926.81 3585.29 10923.47 59.82 0.17 37.51 1093240.30 74.54 359037.22 10906 3560
13.65 3597.34 10926.18 3586.08 10923.06 59.82 0.17 37.51 1093240.30 74.54 359037.22 10927 3580
13.69 3595.39 10925.63 3588.82 10923.62 59.82 0.17 37.51 1093240.30 74.54 359037.22 10926 3600
13.73 3594.27 10925.24 3590.83 10923.17 59.82 0.17 37.51 1093240.30 74.54 359037.22 10917 3580
13.77 3593.64 10924.88 3590.87 10923.69 59.82 0.17 37.51 1093240.30 74.54 359037.22 10924 3601
13.81 3593.12 10924.77 3590.80 10926.02 59.82 0.17 37.51 1093240.30 74.54 359037.22 10927 3581
13.85 3592.87 10925.04 3594.54 10926.88 59.82 0.17 37.51 1093240.30 74.54 359037.22 10940 3601
13.90 3593.13 10925.48 3593.57 10929.09 59.82 0.17 37.51 1093240.30 74.54 359037.22 10930 3580
13.94 3593.08 10926.26 3590.69 10931.55 59.82 0.17 37.51 1093240.30 74.54 359037.22 10952 3559
13.98 3592.45 10927.25 3586.56 10931.79 59.82 0.17 37.51 1093240.30 74.54 359037.22 10920 3559
14.02 3591.21 10928.00 3583.23 10930.06 59.82 0.17 37.51 1093240.30 74.54 359037.22 10926 3560
14.06 3589.88 10928.39 3586.30 10930.15 59.82 0.17 37.51 1093240.30 74.54 359037.22 10931 3580
14.10 3589.25 10928.63 3586.90 10928.41 59.82 0.17 37.51 1093240.30 74.54 359037.22 10921 3580
14.14 3588.84 10928.61 3587.39 10928.89 59.82 0.17 37.51 1093240.30 74.54 359037.22 10939 3580
14.18 3588.68 10928.66 3589.79 10928.73 59.82 0.17 37.51 1093240.30 74.54 359037.22 10929 3600
14.22 3588.97 10928.67 3591.73 10928.77 59.82 0.17 37.51 1093240.30 74.54 359037.22 10928 3600
14.27 3589.55 10928.69 3593.19 10928.72 59.82 0.17 37.51 1093240.30 74.54 359037.22 10929 3580
14.31 3590.19 10928.89 3592.58 10933.05 59.82 0.17 37.51 1093240.30 74.54 359037.22 10951 3581
14.35 3590.78 10929.65 3595.68 10932.89 59.82 0.17 37.51 1093240.30 74.54 359037.22 10918 3580
14.39 3591.81 10930.39 3598.49 10935.99 59.82 0.17 37.51 1093240.30 74.54 359037.22 10953 3601
14.43 3593.05 10931.56 3598.67 10938.84 59.82 0.17 37.51 1093240.30 74.54 359037.22 10951 3580
14.47 3594.29 10933.02 3603.01 10941.43 59.82 0.17 37.51 1093240.30 74.54 359037.22 10952 3622
14.51 3596.23 10934.66 3610.22 10943.34 59.82 0.17 37.51 1093240.30 74.54 359037.22 10951 3622
14.55 3598.73 10936.27 3608.47 10943.56 59.82 0.17 37.51 1093240.30 74.54 359037.22 10954 3601
14.59 3600.47 10937.68 3607.15 10945.08 59.82 0.17 37.51 1093240.30 74.54 359037.22 10952 3602
14.64 3601.72 10939.05 3607.67 10945.18 59.82 0.17 37.51 1093240.30 74.54 359037.22 10948 3581
14.68 3602.94 10940.26 3610.19 10946.76 59.82 0.17 37.51 1093240.30 74.54 359037.22 10953 3602
14.72 3604.46 10941.52 3614.24 10948.24 59.82 0.17 37.51 1093240.30 74.54 359037.22 10956 3622
14.76 3606.42 10942.80 3617.51 10949.08 59.82 0.17 37.51 1093240.30 74.54 359037.22 10955 3622
14.80 3608.85 10943.97 3625.95 10949.39 59.82 0.17 37.51 1093240.30 74.54 359037.22 10955 3643
14.84 3612.15 10944.99 3628.99 10949.75 59.82 0.17 37.51 1093240.30 74.54 359037.22 10947 3623
14.88 3615.45 10945.85 3633.15 10949.46 59.82 0.17 37.51 1093240.30 74.54 359037.22 10953 3622
14.92 3618.79 10946.56 3634.83 10950.40 59.82 0.17 37.51 1093240.30 74.54 359037.22 10953 3642
14.96 3622.07 10947.29 3641.89 10950.71 59.82 0.17 37.51 1093240.30 74.54 359037.22 10952 3662
15.00 3625.81 10947.82 3643.71 10948.54 59.82 0.17 37.51 1093240.30 74.54 359037.22 10945 3642
15.05 3629.01 10947.94 3641.38 10948.39 59.82 0.17 37.51 1093240.30 74.54 359037.22 10943 3622
15.09 3631.20 10948.09 3639.50 10949.74 59.82 0.17 37.51 1093240.30 74.54 359037.22 10956 3622
15.13 3632.76 10948.37 3640.06 10949.35 59.82 0.17 37.51 1093240.30 74.54 359037.22 10951 3642
15.17 3633.86 10948.54 3634.63 10949.07 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3602
15.21 3634.32 10948.66 3641.62 10949.63 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3643
15.25 3635.75 10948.88 3643.38 10950.47 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3622
15.29 3637.32 10949.21 3646.91 10951.31 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3643
15.33 3639.04 10949.57 3645.87 10950.73 61.01 0.18 37.51 1093240.30 74.54 359037.22 10944 3622
15.38 3640.35 10949.77 3646.92 10950.42 61.01 0.18 37.51 1093240.30 74.54 359037.22 10942 3623
15.42 3641.77 10949.88 3651.48 10950.11 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3642
15.46 3643.39 10949.96 3647.77 10950.93 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3622
15.50 3644.32 10950.12 3650.36 10950.61 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3642
15.54 3645.45 10950.25 3650.66 10951.54 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3642
15.58 3646.41 10950.47 3650.71 10951.11 61.01 0.18 37.51 1093240.30 74.54 359037.22 10946 3622
15.62 3647.04 10950.62 3647.25 10951.85 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3642
15.66 3647.21 10950.85 3649.94 10951.87 61.01 0.18 37.51 1093240.30 74.54 359037.22 10951 3642
15.70 3647.55 10950.98 3646.43 10950.66 61.01 0.18 37.51 1093240.30 74.54 359037.22 10946 3622
15.75 3647.39 10950.94 3647.39 10950.94 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3642
15.79 3647.34 10950.97 3646.26 10951.63 61.01 0.18 37.51 1093240.30 74.54 359037.22 10956 3622
15.83 3647.09 10951.08 3645.34 10951.44 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3622
15.87 3646.73 10951.17 3644.50 10952.03 61.01 0.18 37.51 1093240.30 74.54 359037.22 10956 3622
15.91 3646.29 10951.35 3643.92 10952.49 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3622
15.95 3645.83 10951.53 3643.44 10951.88 61.01 0.18 37.51 1093240.30 74.54 359037.22 10946 3622
15.99 3645.37 10951.57 3643.06 10951.25 61.01 0.18 37.51 1093240.30 74.54 359037.22 10949 3622
16.03 3645.20 10951.52 3648.65 10951.58 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3663
16.07 3645.88 10951.54 3649.57 10951.77 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3663
16.11 3646.76 10951.54 3653.82 10951.01 61.01 0.18 37.51 1093240.30 74.54 359037.22 10944 3662
16.16 3647.87 10951.48 3649.58 10951.68 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3622
16.20 3648.38 10951.52 3653.83 10951.92 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3662
16.24 3649.37 10951.55 3653.47 10951.00 61.01 0.18 37.51 1093240.30 74.54 359037.22 10940 3642
16.28 3650.12 10951.44 3653.28 10950.65 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3643
16.32 3650.60 10951.32 3651.03 10951.30 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3622
16.36 3650.60 10951.33 3649.50 10951.69 61.01 0.18 37.51 1093240.30 74.54 359037.22 10951 3643
16.40 3650.41 10951.42 3649.68 10952.05 61.01 0.18 37.51 1093240.30 74.54 359037.22 10955 3622
16.44 3650.20 10951.54 3648.11 10952.30 61.01 0.18 37.51 1093240.30 74.54 359037.22 10951 3622
16.48 3649.76 10951.68 3646.84 10952.34 61.01 0.18 37.51 1093240.30 74.54 359037.22 10953 3622
16.53 3649.00 10951.82 3642.12 10952.66 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3622
16.57 3647.81 10951.91 3643.79 10951.18 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3622
16.61 3647.04 10951.80 3643.25 10951.72 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3622
16.65 3646.32 10951.75 3642.90 10950.96 61.01 0.18 37.51 1093240.30 74.54 359037.22 10943 3622
16.69 3645.67 10951.62 3642.53 10951.34 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3622
16.73 3645.17 10951.53 3644.12 10950.45 61.01 0.18 37.51 1093240.30 74.54 359037.22 10950 3622
16.77 3644.77 10951.36 3639.71 10951.04 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3602
16.81 3643.77 10951.25 3638.24 10950.11 61.01 0.18 37.51 1093240.30 74.54 359037.22 10940 3622
16.85 3642.77 10951.01 3638.75 10949.44 61.01 0.18 37.51 1093240.30 74.54 359037.22 10948 3622
16.89 3641.88 10950.74 3635.57 10949.91 61.01 0.18 37.51 1093240.30 74.54 359037.22 10950 3622
16.94 3640.59 10950.60 3632.79 10950.32 61.01 0.18 37.51 1093240.30 74.54 359037.22 10954 3602
16.98 3639.22 10950.56 3634.34 10950.53 61.01 0.18 37.51 1093240.30 74.54 359037.22 10950 3622
17.02 3638.38 10950.46 3635.60 10948.53 61.01 0.18 37.51 1093240.30 74.54 359037.22 10931 3622
17.06 3637.75 10950.13 3633.01 10949.08 61.01 0.18 37.51 1093240.30 74.54 359037.22 10950 3622
17.10 3636.86 10949.79 3632.72 10945.93 61.01 0.18 37.51 1093240.30 74.54 359037.22 10942 3622
17.14 3635.82 10949.05 3626.68 10945.29 61.01 0.18 37.51 1093240.30 74.54 359037.22 10952 3582
17.18 3634.08 10948.39 3625.59 10945.99 61.01 0.18 37.51 1093240.30 74.54 359037.22 10949 3602
17.23 3632.40 10947.88 3623.02 10944.64 65.30 1.25 37.51 1093240.30 74.54 359037.22 10946 3622
17.27 3630.74 10947.27 3624.63 10944.47 65.30 1.25 83.39 1094189.50 22.11 362378.19 10939 3622
17.31 3629.41 10946.68 3620.24 10942.72 65.30 1.25 83.39 1094189.50 22.11 362378.19 10940 3602
17.35 3627.72 10945.95 3620.27 10942.72 65.30 1.25 83.39 1094189.50 22.11 362378.19 10938 3601
17.39 3626.35 10945.29 3620.30 10941.42 65.30 1.25 83.39 1094189.50 22.11 362378.19 10943 3601
17.43 3625.32 10944.65 3622.32 10942.95 65.30 1.25 83.39 1094189.50 22.11 362378.19 10949 3621
17.47 3624.76 10944.29 3622.07 10941.87 65.30 1.25 83.39 1094189.50 22.11 362378.19 10951 3621
17.51 3624.17 10943.85 3619.96 10942.12 65.30 1.25 83.39 1094189.50 22.11 362378.19 10937 3601
17.55 3623.31 10943.41 3618.16 10939.54 65.30 1.25 83.39 1094189.50 22.11 362378.19 10930 3601
17.59 3622.11 10942.77 3612.90 10941.23 65.30 1.25 83.39 1094189.50 22.11 362378.19 10947 3581
17.64 3620.39 10942.34 3612.33 10938.01 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3581
17.68 3618.80 10941.59 3610.17 10939.08 65.30 1.25 83.39 1094189.50 22.11 362378.19 10947 3601
17.72 3617.30 10941.11 3612.12 10938.60 65.30 1.25 83.39 1094189.50 22.11 362378.19 10928 3601
17.76 3616.25 10940.63 3610.01 10938.37 65.30 1.25 83.39 1094189.50 22.11 362378.19 10945 3601
17.80 3615.02 10940.26 3608.30 10939.29 65.30 1.25 83.39 1094189.50 22.11 362378.19 10947 3601
17.84 3613.79 10939.96 3608.51 10936.64 65.30 1.25 83.39 1094189.50 22.11 362378.19 10922 3581
17.88 3612.92 10939.33 3610.77 10936.42 65.30 1.25 83.39 1094189.50 22.11 362378.19 10926 3601
17.92 3612.25 10938.82 3604.82 10937.02 65.30 1.25 83.39 1094189.50 22.11 362378.19 10950 3560
17.96 3610.84 10938.55 3604.09 10938.36 65.30 1.25 83.39 1094189.50 22.11 362378.19 10946 3601
18.00 3609.56 10938.42 3603.30 10936.21 65.30 1.25 83.39 1094189.50 22.11 362378.19 10928 3581
18.05 3608.37 10938.06 3602.57 10937.35 65.30 1.25 83.39 1094189.50 22.11 362378.19 10937 3580
18.09 3607.10 10937.83 3598.17 10935.29 65.30 1.25 83.39 1094189.50 22.11 362378.19 10927 3560
18.13 3605.47 10937.30 3598.71 10933.99 65.30 1.25 83.39 1094189.50 22.11 362378.19 10945 3601
18.17 3604.14 10936.62 3596.95 10932.39 65.30 1.25 83.39 1094189.50 22.11 362378.19 10927 3580
18.21 3602.74 10935.73 3595.33 10930.07 65.30 1.25 83.39 1094189.50 22.11 362378.19 10914 3560
18.25 3601.23 10934.57 3592.22 10927.62 65.30 1.25 83.39 1094189.50 22.11 362378.19 10912 3560
18.29 3599.81 10933.26 3597.39 10926.91 65.30 1.25 83.39 1094189.50 22.11 362378.19 10922 3600
18.33 3599.29 10932.02 3595.88 10925.47 65.30 1.25 83.39 1094189.50 22.11 362378.19 10916 3580
18.37 3598.43 10930.80 3590.76 10925.28 65.30 1.25 83.39 1094189.50 22.11 362378.19 10924 3559
18.42 3596.82 10929.71 3586.62 10923.84 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3559
18.46 3594.69 10928.56 3581.17 10922.40 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3539
18.50 3592.09 10927.41 3578.86 10922.12 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3560
18.54 3589.73 10926.40 3580.57 10921.41 65.30 1.25 83.39 1094189.50 22.11 362378.19 10916 3559
18.58 3588.11 10925.44 3582.17 10920.60 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3579
18.62 3586.89 10924.55 3579.56 10920.69 65.30 1.25 83.39 1094189.50 22.11 362378.19 10922 3559
18.66 3585.44 10923.79 3577.46 10919.54 65.30 1.25 83.39 1094189.50 22.11 362378.19 10909 3559
18.70 3583.89 10922.97 3575.75 10918.83 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3559
18.74 3582.42 10922.23 3576.47 10919.32 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3580
18.79 3581.42 10921.65 3578.64 10918.36 65.30 1.25 83.39 1094189.50 22.11 362378.19 10910 3559
18.83 3580.73 10921.07 3574.71 10918.95 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3539
18.87 3579.65 10920.63 3575.52 10917.96 65.30 1.25 83.39 1094189.50 22.11 362378.19 10909 3579
18.91 3578.74 10920.17 3572.18 10918.54 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3539
18.95 3577.50 10919.87 3571.48 10918.63 65.30 1.25 83.39 1094189.50 22.11 362378.19 10919 3559
18.99 3576.36 10919.65 3570.91 10918.90 65.30 1.25 83.39 1094189.50 22.11 362378.19 10921 3559
19.03 3575.33 10919.44 3570.44 10917.32 65.30 1.25 83.39 1094189.50 22.11 362378.19 10912 3559
19.07 3574.50 10918.99 3571.96 10916.04 65.30 1.25 83.39 1094189.50 22.11 362378.19 10903 3559
19.11 3574.00 10918.39 3571.39 10914.86 65.30 1.25 83.39 1094189.50 22.11 362378.19 10907 3559
19.15 3573.40 10917.77 3568.83 10915.66 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3539
19.20 3572.65 10917.37 3570.86 10915.47 65.30 1.25 83.39 1094189.50 22.11 362378.19 10909 3580
19.24 3572.56 10917.05 3576.10 10916.15 65.30 1.25 83.39 1094189.50 22.11 362378.19 10920 3579
19.28 3573.16 10916.91 3574.84 10916.77 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3560
19.32 3573.41 10916.87 3573.63 10916.29 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.36 3573.41 10916.79 3572.74 10916.90 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.40 3573.25 10916.81 3571.93 10916.95 63.64 0.14 83.39 1094189.50 22.11 362378.19 10920 3559
19.44 3572.98 10916.85 3571.27 10917.33 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3559
19.49 3572.73 10916.94 3572.63 10917.45 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3559
19.53 3572.58 10917.02 3569.84 10917.13 63.64 0.14 83.39 1094189.50 22.11 362378.19 10920 3539
19.57 3572.07 10917.03 3569.67 10916.89 63.64 0.14 83.39 1094189.50 22.11 362378.19 10914 3559
19.61 3571.52 10916.94 3567.44 10915.49 63.64 0.14 83.39 1094189.50 22.11 362378.19 10901 3539
19.65 3570.95 10916.66 3571.33 10915.26 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.69 3570.90 10916.44 3568.79 10915.97 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3539
19.73 3570.51 10916.38 3568.82 10916.72 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.77 3570.28 10916.43 3570.64 10916.37 63.64 0.14 83.39 1094189.50 22.11 362378.19 10912 3559
19.81 3570.34 10916.44 3570.42 10916.95 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3560
19.85 3570.42 10916.43 3571.85 10914.64 63.64 0.14 83.39 1094189.50 22.11 362378.19 10910 3559
19.90 3570.65 10916.14 3571.21 10915.55 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.94 3570.82 10916.05 3572.58 10916.03 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3559
19.98 3571.20 10916.08 3573.79 10916.77 63.64 0.14 83.39 1094189.50 22.11 362378.19 10919 3560
20.02 3571.64 10916.19 3572.97 10916.29 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3560
20.06 3571.95 10916.23 3574.30 10916.90 63.64 0.14 83.39 1094189.50 22.11 362378.19 10920 3580
20.10 3572.34 10916.36 3573.39 10916.92 63.64 0.14 83.39 1094189.50 22.11 362378.19 10917 3560
20.14 3572.50 10916.47 3572.64 10917.12 63.64 0.14 83.39 1094189.50 22.11 362378.19 10918 3560
20.18 3572.50 10916.57 3572.04 10916.62 63.64 0.14 83.39 1094189.50 22.11 362378.19 10914 3560
20.22 3572.55 10916.54 3575.15 10915.82 63.64 0.14 83.39 1094189.50 22.11 362378.19 10911 3560
20.26 3572.98 10916.32 3574.07 10913.99 63.64 0.14 83.39 1094189.50 22.11 362378.19 10900 3560
20.31 3573.14 10915.87 3573.10 10913.43 63.64 0.14 83.39 1094189.50 22.11 362378.19 10912 3559
